gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000152525.1_ASM15252v1_genomic_CDS_0165	CH482383.1	174931	175530	-	GCA_000987945.1_ASM98794v1_genomic_CDS_1137	1	persistent	1	3	16
GCA_000152525.1_ASM15252v1_genomic_CDS_0166	CH482383.1	175689	176282	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4530	1	shell	2	0	6
GCA_000152525.1_ASM15252v1_genomic_CDS_0167	CH482383.1	176385	177209	+	GCA_002208585.1_ASM220858v1_genomic_CDS_2924	1	persistent	4	3	26
GCA_000152525.1_ASM15252v1_genomic_CDS_0168	CH482383.1	177256	177927	+	GCA_000412735.1_pagenome_genomic_CDS_4121	1	persistent	2	4	19
GCA_000152525.1_ASM15252v1_genomic_CDS_0169	CH482383.1	177929	179347	-	GCA_000733635.1_ASM73363v1_genomic_CDS_0216	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0170	CH482383.1	179452	180216	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3898	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0171	CH482383.1	180427	181827	+	GCA_000825745.1_PAE221_genomic_CDS_4849	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0172	CH482383.1	181840	182610	+	GCA_000825745.1_PAE221_genomic_CDS_4850	1	shell	2	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0173	CH482383.1	182682	183293	+	GCA_000825745.1_PAE221_genomic_CDS_4851	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0174	CH482383.1	183376	183909	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3905	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0175	CH482383.1	183932	184594	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3904	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0176	CH482383.1	184602	185516	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3903	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0177	CH482383.1	185816	186433	+	GCA_000987945.1_ASM98794v1_genomic_CDS_1239	2	shell	1	7	23
GCA_000152525.1_ASM15252v1_genomic_CDS_0178	CH482383.1	186576	186983	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_1297	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0179	CH482383.1	187011	187568	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4029	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0180	CH482383.1	187595	188542	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4028	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0181	CH482383.1	188702	189175	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4027	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0182	CH482383.1	189178	191019	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_4026	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0183	CH482383.1	191186	192685	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4562	1	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0184	CH482383.1	192702	193637	-	GCA_001007345.1_ASM100734v1_genomic_CDS_1599	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0185	CH482383.1	193807	194505	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2012	1	shell	0	4	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0186	CH482383.1	194624	195259	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2013	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0187	CH482383.1	195256	196485	-	GCA_000572265.1_PA01_BK1_genomic_CDS_4053	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0188	CH482383.1	196482	197441	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_6249	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0189	CH482383.1	197438	198190	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4568	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0190	CH482383.1	199055	200533	-	GCA_000531435.1_PA38182_genomic_CDS_1282	1	shell	0	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_0191	CH482383.1	200543	201289	-	GCA_000531435.1_PA38182_genomic_CDS_1283	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0192	CH482383.1	201286	202653	-	GCA_000531435.1_PA38182_genomic_CDS_1284	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0193	CH482383.1	202650	203528	-	GCA_000152525.1_ASM15252v1_genomic_CDS_0193	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0194	CH482383.1	203525	203926	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0284	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0195	CH482383.1	204134	204850	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0283	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0196	CH482383.1	205392	207212	-	GCA_002025755.1_ASM202575v1_genomic_CDS_6084	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0197	CH482383.1	207932	209089	-	GCA_000496325.1_MDRPA05_genomic_CDS_5666	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0198	CH482383.1	209185	210078	-	GCA_001547575.1_ASM154757v1_genomic_CDS_6051	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0199	CH482383.1	210163	210942	+	GCA_000412735.1_pagenome_genomic_CDS_4091	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0200	CH482383.1	210950	211576	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_2162	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0201	CH482383.1	211682	212290	+	GCA_000412735.1_pagenome_genomic_CDS_4089	1	shell	0	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0202	CH482383.1	212287	213177	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2453	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0203	CH482383.1	213254	213604	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3998	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0204	CH482383.1	213714	214520	-	GCA_000987945.1_ASM98794v1_genomic_CDS_2771	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0205	CH482383.1	214664	214852	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_1266	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0206	CH482383.1	214865	215773	+	GCA_001036075.1_ASM103607v1_genomic_CDS_3848	1	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0207	CH482383.1	215773	217812	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3872	1	shell	0	5	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0208	CH482383.1	218781	219563	+	GCA_000825745.1_PAE221_genomic_CDS_4888	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0209	CH482383.1	219566	221077	-	GCA_001990445.1_ASM199044v1_genomic_CDS_0429	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0210	CH482383.1	221067	221519	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_6225	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0211	CH482383.1	222485	223957	+	GCA_000152525.1_ASM15252v1_genomic_CDS_0211	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0212	CH482383.1	224055	225827	+	GCA_001547575.1_ASM154757v1_genomic_CDS_3015	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0213	CH482383.1	225850	228426	-	GCA_000412735.1_pagenome_genomic_CDS_4074	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0214	CH482383.1	228662	228976	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_3927	1	shell	0	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0215	CH482383.1	230018	231262	+	GCA_000496325.1_MDRPA05_genomic_CDS_6499	1	shell	0	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_0216	CH482383.1	231349	233130	+	GCA_001036075.1_ASM103607v1_genomic_CDS_2373	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0217	CH482383.1	233127	234425	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_2194	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0218	CH482383.1	234429	235874	+	GCA_000335395.3_ASM33539v3_genomic_CDS_3613	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0219	CH482383.1	236234	237673	+	GCA_000531435.1_PA38182_genomic_CDS_1315	1	shell	0	3	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0220	CH482383.1	237920	238315	+	GCA_001045515.1_ASM104551v1_genomic_CDS_3447	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0221	CH482383.1	238328	239953	-	GCA_002025755.1_ASM202575v1_genomic_CDS_5572	1	shell	0	4	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0222	CH482383.1	240193	241197	+	GCA_001045515.1_ASM104551v1_genomic_CDS_3449	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0223	CH482383.1	241304	242554	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3836	1	shell	1	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0224	CH482383.1	244021	245055	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3971	1	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0225	CH482383.1	245081	245803	-	GCA_000152525.1_ASM15252v1_genomic_CDS_0225	1	shell	0	3	9
GCA_000152525.1_ASM15252v1_genomic_CDS_0226	CH482383.1	245800	246444	-	GCA_001605875.1_ASM160587v1_genomic_CDS_7015	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0227	CH482383.1	246455	247507	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0244	1	cloud	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0228	CH482383.1	248952	249773	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_3116	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0229	CH482383.1	250031	250828	-	GCA_000152525.1_ASM15252v1_genomic_CDS_0229	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0230	CH482383.1	250870	252312	-	GCA_001045515.1_ASM104551v1_genomic_CDS_3459	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0231	CH482383.1	252432	253295	+	GCA_001465155.1_ASM146515v1_genomic_CDS_0274	1	shell	0	5	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0232	CH482383.1	253592	254458	-	GCA_000987945.1_ASM98794v1_genomic_CDS_4027	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0233	CH482383.1	254558	254710	+	GCA_000152525.1_ASM15252v1_genomic_CDS_0233	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0234	CH482383.1	254887	255045	+	GCA_001914085.1_ASM191408v1_genomic_CDS_0698	2	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0235	CH482383.1	255148	255468	+	GCA_001914085.1_ASM191408v1_genomic_CDS_0698	2	shell	0	3	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0236	CH482383.1	257037	257951	+	GCA_000152525.1_ASM15252v1_genomic_CDS_0236	1	cloud	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0237	CH482383.1	258120	259064	-	GCA_001921095.1_TRN6622_genomic_CDS_1294	1	shell	0	4	9
GCA_000152525.1_ASM15252v1_genomic_CDS_0238	CH482383.1	259181	259849	-	GCA_000572265.1_PA01_BK1_genomic_CDS_2868	1	shell	0	4	7
GCA_000152525.1_ASM15252v1_genomic_CDS_0239	CH482383.1	260107	262167	+	GCA_001921095.1_TRN6622_genomic_CDS_1296	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0240	CH482383.1	262519	264357	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4626	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0241	CH482383.1	264421	265032	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_3895	1	shell	1	3	9
GCA_000152525.1_ASM15252v1_genomic_CDS_0242	CH482383.1	265064	266371	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_3894	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0243	CH482383.1	266373	267029	+	GCA_000987945.1_ASM98794v1_genomic_CDS_4857	1	persistent	1	4	15
GCA_000152525.1_ASM15252v1_genomic_CDS_0244	CH482383.1	267026	268951	+	GCA_001605875.1_ASM160587v1_genomic_CDS_2824	1	cloud	2	0	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0245	CH482383.1	268944	269510	+	GCA_000953455.1_Ppseudo_Pac_genomic_CDS_1571	1	persistent	1	8	24
GCA_000152525.1_ASM15252v1_genomic_CDS_0246	CH482383.1	269619	270416	+	GCA_001547575.1_ASM154757v1_genomic_CDS_0704	1	cloud	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0247	CH482383.1	270409	270930	+	GCA_001007345.1_ASM100734v1_genomic_CDS_2805	1	shell	1	1	6
GCA_000152525.1_ASM15252v1_genomic_CDS_0248	CH482383.1	270927	271982	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_2227	1	shell	0	4	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0249	CH482383.1	271979	272563	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_2228	1	shell	0	2	5
GCA_000152525.1_ASM15252v1_genomic_CDS_0250	CH482383.1	272566	273303	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0221	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0251	CH482383.1	273266	274771	-	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0220	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0252	CH482383.1	274890	275450	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_0219	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0253	CH482383.1	275481	277301	-	GCA_001045515.1_ASM104551v1_genomic_CDS_3479	1	shell	0	3	6
GCA_000152525.1_ASM15252v1_genomic_CDS_0254	CH482383.1	277468	277881	+	GCA_000335395.3_ASM33539v3_genomic_CDS_3584	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0255	CH482383.1	277955	279154	+	GCA_000962895.1_ASM96289v1_genomic_CDS_0049	1	persistent	1	7	28
GCA_000152525.1_ASM15252v1_genomic_CDS_0256	CH482383.1	279151	279258	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2077	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0257	CH482383.1	279319	279873	+	GCA_001465445.1_ADP0v1_genomic_CDS_3518	1	shell	1	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0259	CH482383.1	281412	281891	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_6174	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0260	CH482383.1	282113	282706	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1541	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0261	CH482383.1	282818	283657	+	GCA_001036075.1_ASM103607v1_genomic_CDS_1542	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0262	CH482383.1	283679	284533	-	GCA_001036075.1_ASM103607v1_genomic_CDS_1543	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0263	CH482383.1	284834	285895	-	GCA_001465445.1_ADP0v1_genomic_CDS_3523	1	shell	1	3	8
GCA_000152525.1_ASM15252v1_genomic_CDS_0264	CH482383.1	286036	287160	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2304	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0265	CH482383.1	287157	287450	+	GCA_000467025.1_ASM46702v1_genomic_CDS_3701	1	persistent	0	5	16
GCA_000152525.1_ASM15252v1_genomic_CDS_0266	CH482383.1	287705	288637	+	GCA_000825745.1_PAE221_genomic_CDS_4947	1	shell	1	1	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0267	CH482383.1	288649	289620	-	GCA_001547575.1_ASM154757v1_genomic_CDS_0682	1	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0268	CH482383.1	289688	289963	+	GCA_001605875.1_ASM160587v1_genomic_CDS_2846	1	shell	1	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0269	CH482383.1	290040	290489	+	GCA_000801775.1_PfAU2989_genomic_CDS_4371	1	persistent	0	9	27
GCA_000152525.1_ASM15252v1_genomic_CDS_0270	CH482383.1	290638	291165	+	GCA_000335395.3_ASM33539v3_genomic_CDS_3569	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0271	CH482383.1	291162	292145	+	GCA_001921095.1_TRN6622_genomic_CDS_1327	1	shell	1	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0272	CH482383.1	292530	294935	+	GCA_001990445.1_ASM199044v1_genomic_CDS_0360	1	shell	2	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0273	CH482383.1	294942	295481	-	GCA_001921095.1_TRN6622_genomic_CDS_1329	1	shell	0	3	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0274	CH482383.1	295558	297609	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0952	1	shell	1	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0275	CH482383.1	297758	298231	+	GCA_000258285.1_ASM25828v1_genomic_CDS_0951	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0276	CH482383.1	298295	298756	+	GCA_000496325.1_MDRPA05_genomic_CDS_6088	1	shell	1	1	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0277	CH482383.1	298760	299533	+	GCA_001401055.1_PsoICMP16925_genomic_CDS_0312	1	persistent	1	6	31
GCA_000152525.1_ASM15252v1_genomic_CDS_0278	CH482383.1	299560	300084	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4819	1	shell	1	1	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0279	CH482383.1	300093	300953	-	GCA_000531435.1_PA38182_genomic_CDS_1398	1	shell	2	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0280	CH482383.1	301121	302236	+	GCA_000467675.1_PseVRFPA03_genomic_CDS_4033	1	persistent	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0281	CH482383.1	302272	303099	+	GCA_001465155.1_ASM146515v1_genomic_CDS_0322	1	persistent	1	4	19
GCA_000152525.1_ASM15252v1_genomic_CDS_0282	CH482383.1	303151	304062	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3644	1	shell	2	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0283	CH482383.1	304170	305528	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_3643	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0284	CH482383.1	305542	305928	+	GCA_001045515.1_ASM104551v1_genomic_CDS_3512	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0285	CH482383.1	305936	306550	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3641	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0286	CH482383.1	306708	308249	+	GCA_000572265.1_PA01_BK1_genomic_CDS_6007	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0287	CH482383.1	308876	309871	+	GCA_001465445.1_ADP0v1_genomic_CDS_2793	1	shell	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0288	CH482383.1	309878	311854	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2110	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0289	CH482383.1	311858	312487	+	GCA_000412735.1_pagenome_genomic_CDS_3992	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0290	CH482383.1	312487	312822	+	GCA_000152525.1_ASM15252v1_genomic_CDS_0290	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0291	CH482383.1	312833	313723	+	GCA_001605875.1_ASM160587v1_genomic_CDS_2878	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0292	CH482383.1	313962	316160	+	GCA_000335395.3_ASM33539v3_genomic_CDS_3547	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0293	CH482383.1	316289	316621	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_3701	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0294	CH482383.1	316681	317193	+	GCA_001010525.1_ASM101052v1_genomic_CDS_5534	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0295	CH482383.1	317459	317866	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_1168	1	shell	1	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0296	CH482383.1	317863	319410	+	GCA_001400415.1_PhoICMP7840_genomic_CDS_5350	2	persistent	2	14	34
GCA_000152525.1_ASM15252v1_genomic_CDS_0297	CH482383.1	319502	321430	+	GCA_000825745.1_PAE221_genomic_CDS_4978	1	shell	1	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0298	CH482383.1	321434	322342	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_4052	1	shell	0	4	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0299	CH482383.1	322442	322858	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_2419	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0300	CH482383.1	322864	323643	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_2420	1	shell	0	5	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0301	CH482383.1	323699	325246	-	GCA_001312185.1_ASM131218v1_genomic_CDS_1324	1	shell	1	6	13
GCA_000152525.1_ASM15252v1_genomic_CDS_0302	CH482383.1	325572	326195	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_3774	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0303	CH482383.1	326201	326407	-	GCA_001921095.1_TRN6622_genomic_CDS_1359	1	shell	0	2	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0304	CH482383.1	326602	327714	-	GCA_001990445.1_ASM199044v1_genomic_CDS_0328	1	shell	0	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0305	CH482383.1	328022	329347	-	GCA_001465155.1_ASM146515v1_genomic_CDS_0341	1	shell	0	3	7
GCA_000152525.1_ASM15252v1_genomic_CDS_0306	CH482383.1	329344	330162	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0920	2	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0307	CH482383.1	330159	331244	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0920	2	shell	1	2	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0308	CH482383.1	331340	332071	-	GCA_001874665.1_ASM187466v1_genomic_CDS_2773	1	persistent	0	5	11
GCA_000152525.1_ASM15252v1_genomic_CDS_0309	CH482383.1	332609	334282	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0918	1	shell	2	5	11
GCA_000152525.1_ASM15252v1_genomic_CDS_0310	CH482383.1	334360	335094	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0917	1	persistent	1	3	15
GCA_000152525.1_ASM15252v1_genomic_CDS_0311	CH482383.1	335091	335756	-	GCA_000285955.1_ASM28595v1_genomic_CDS_1828	1	persistent	2	0	7
GCA_000152525.1_ASM15252v1_genomic_CDS_0312	CH482383.1	335756	336502	-	GCA_000467045.1_ASM46704v1_genomic_CDS_2278	1	persistent	1	2	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0313	CH482383.1	336705	337613	-	GCA_001007345.1_ASM100734v1_genomic_CDS_2466	1	shell	2	2	6
GCA_000152525.1_ASM15252v1_genomic_CDS_0314	CH482383.1	338065	338523	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3899	1	shell	0	2	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0315	CH482383.1	338619	339413	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_3610	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0316	CH482383.1	339597	341186	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_3609	1	shell	0	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0317	CH482383.1	341197	342762	-	GCA_001465155.1_ASM146515v1_genomic_CDS_0354	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0318	CH482383.1	342828	343520	-	GCA_000572265.1_PA01_BK1_genomic_CDS_6039	1	shell	1	3	4
GCA_000152525.1_ASM15252v1_genomic_CDS_0319	CH482383.1	343955	344293	+	GCA_000412735.1_pagenome_genomic_CDS_3961	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0320	CH482383.1	344476	344826	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2141	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0321	CH482383.1	345001	345750	+	GCA_002088155.1_ASM208815v1_genomic_CDS_2720	1	shell	0	5	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0322	CH482383.1	345747	346991	+	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_4808	1	shell	0	3	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0323	CH482383.1	346999	348210	-	GCA_000152525.1_ASM15252v1_genomic_CDS_0323	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0324	CH482383.1	349161	349361	-	GCA_001465445.1_ADP0v1_genomic_CDS_3827	2	shell	0	5	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0325	CH482383.1	349587	350000	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_3669	1	shell	0	4	2
GCA_000152525.1_ASM15252v1_genomic_CDS_0326	CH482383.1	350037	350453	-	GCA_000572265.1_PA01_BK1_genomic_CDS_2900	1	shell	0	4	3
GCA_000152525.1_ASM15252v1_genomic_CDS_0327	CH482383.1	350722	350991	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_3018	1	shell	0	2	0
GCA_000152525.1_ASM15252v1_genomic_CDS_0328	CH482383.1	351463	352119	+	GCA_000572265.1_PA01_BK1_genomic_CDS_2902	1	shell	0	3	1
GCA_000152525.1_ASM15252v1_genomic_CDS_0329	CH482383.1	352429	352665	+	GCA_001036075.1_ASM103607v1_genomic_CDS_3287	1	shell	0	4	2
