gene	contig	start	stop	strand	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
GCA_000258285.1_ASM25828v1_genomic_CDS_0158	AJKG01000012.1	23321	24358	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2901	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0159	AJKG01000012.1	24489	25073	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2902	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0160	AJKG01000012.1	25227	26480	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2903	1	shell	0	3	12
GCA_000258285.1_ASM25828v1_genomic_CDS_0161	AJKG01000012.1	26483	27877	-	GCA_001045515.1_ASM104551v1_genomic_CDS_4630	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0162	AJKG01000012.1	27874	28188	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3066	1	shell	0	5	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0163	AJKG01000012.1	28386	28652	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3067	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0164	AJKG01000012.1	28612	29025	-	GCA_001007345.1_ASM100734v1_genomic_CDS_3556	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0165	AJKG01000012.1	29254	30390	+	GCA_001007345.1_ASM100734v1_genomic_CDS_3555	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0166	AJKG01000012.1	30495	31049	-	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_3256	1	shell	0	6	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0167	AJKG01000012.1	31206	31628	-	GCA_001010525.1_ASM101052v1_genomic_CDS_0755	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0168	AJKG01000012.1	31656	32870	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3072	1	shell	0	5	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0169	AJKG01000012.1	33056	34432	+	GCA_000531435.1_PA38182_genomic_CDS_2374	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0170	AJKG01000012.1	34416	35366	+	GCA_000531435.1_PA38182_genomic_CDS_2373	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0171	AJKG01000012.1	35350	35580	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1126	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0172	AJKG01000012.1	35742	36350	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1125	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0173	AJKG01000012.1	36354	38306	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1135	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0174	AJKG01000012.1	38536	39126	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5616	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0175	AJKG01000012.1	39139	39486	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5615	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0176	AJKG01000012.1	39815	40078	+	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5614	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0177	AJKG01000012.1	40112	40333	-	GCA_001914085.1_ASM191408v1_genomic_CDS_4670	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0178	AJKG01000012.1	40389	40739	-	GCA_002025755.1_ASM202575v1_genomic_CDS_6294	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0179	AJKG01000012.1	40766	41842	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0179	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0180	AJKG01000012.1	41846	42316	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_0920	1	shell	0	4	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0181	AJKG01000012.1	42391	42600	-	GCA_001010525.1_ASM101052v1_genomic_CDS_4220	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0182	AJKG01000012.1	42627	43079	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2932	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0183	AJKG01000012.1	43205	43981	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2933	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0184	AJKG01000012.1	43978	45075	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3087	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0185	AJKG01000012.1	45107	45286	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0185	1	cloud	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0186	AJKG01000012.1	45404	45769	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2935	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0187	AJKG01000012.1	46074	47678	+	GCA_001990445.1_ASM199044v1_genomic_CDS_4692	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0188	AJKG01000012.1	47678	49429	+	GCA_000572265.1_PA01_BK1_genomic_CDS_1534	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0189	AJKG01000012.1	49422	51476	+	GCA_001921095.1_TRN6622_genomic_CDS_2130	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0190	AJKG01000012.1	51469	54249	+	GCA_001921095.1_TRN6622_genomic_CDS_2131	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0191	AJKG01000012.1	54246	54551	+	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2942	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0192	AJKG01000012.1	54564	56714	+	GCA_000733635.1_ASM73363v1_genomic_CDS_7974	1	shell	0	4	8
GCA_000258285.1_ASM25828v1_genomic_CDS_0193	AJKG01000012.1	56814	57230	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_3253	1	shell	0	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0194	AJKG01000012.1	57297	58544	+	GCA_001465445.1_ADP0v1_genomic_CDS_4333	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0195	AJKG01000012.1	58548	59486	+	GCA_000825745.1_PAE221_genomic_CDS_1712	1	shell	0	7	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0196	AJKG01000012.1	59483	60220	+	GCA_001007345.1_ASM100734v1_genomic_CDS_1942	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0197	AJKG01000012.1	60217	61422	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3041	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0198	AJKG01000012.1	61419	62414	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3098	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0199	AJKG01000012.1	62416	64614	-	GCA_001465155.1_ASM146515v1_genomic_CDS_1191	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0200	AJKG01000012.1	64611	67913	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1100	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0201	AJKG01000012.1	67924	69918	-	GCA_000531435.1_PA38182_genomic_CDS_2342	1	shell	0	4	6
GCA_000258285.1_ASM25828v1_genomic_CDS_0202	AJKG01000012.1	70062	70943	-	GCA_000531435.1_PA38182_genomic_CDS_2341	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0203	AJKG01000012.1	70966	71208	-	GCA_000825745.1_PAE221_genomic_CDS_1704	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0204	AJKG01000012.1	71222	71713	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4211	1	shell	0	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0205	AJKG01000012.1	71710	71844	-	GCA_000412735.1_pagenome_genomic_CDS_3126	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0206	AJKG01000012.1	71941	74070	-	GCA_001465445.1_ADP0v1_genomic_CDS_4301	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0207	AJKG01000012.1	74151	74318	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1093	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0208	AJKG01000012.1	74567	74731	+	GCA_000152525.1_ASM15252v1_genomic_CDS_1092	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0209	AJKG01000012.1	74817	75215	+	GCA_000987945.1_ASM98794v1_genomic_CDS_3317	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0210	AJKG01000012.1	75222	77660	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5582	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0211	AJKG01000012.1	77713	78000	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0211	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0212	AJKG01000012.1	78243	78431	+	GCA_001036075.1_ASM103607v1_genomic_CDS_0257	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0213	AJKG01000012.1	78451	79311	-	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_0888	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0214	AJKG01000012.1	79337	79855	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2965	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0215	AJKG01000012.1	79866	80105	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2966	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0216	AJKG01000012.1	80125	80340	-	GCA_000505805.1_P.aer_PFK10_genomic_CDS_2967	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0217	AJKG01000012.1	80416	82938	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0217	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0218	AJKG01000012.1	82956	83345	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_4933	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0219	AJKG01000012.1	83594	84118	+	GCA_001990445.1_ASM199044v1_genomic_CDS_4724	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0220	AJKG01000012.1	84144	84593	+	GCA_001921095.1_TRN6622_genomic_CDS_2161	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0221	AJKG01000012.1	84571	85935	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3123	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0222	AJKG01000012.1	85964	86488	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_2935	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0223	AJKG01000012.1	86629	87486	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1496	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0224	AJKG01000012.1	87483	88130	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1089	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0225	AJKG01000012.1	88186	89547	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_3221	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0226	AJKG01000012.1	89544	92162	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_3073	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0227	AJKG01000012.1	92146	92892	-	GCA_001605875.1_ASM160587v1_genomic_CDS_6565	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0228	AJKG01000012.1	92980	93462	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3130	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0229	AJKG01000012.1	94385	95611	+	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1084	1	shell	0	2	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0230	AJKG01000012.1	96038	96673	+	GCA_000531435.1_PA38182_genomic_CDS_2310	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0231	AJKG01000012.1	96709	98157	-	GCA_001036075.1_ASM103607v1_genomic_CDS_5483	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0232	AJKG01000012.1	98179	99816	-	GCA_001010525.1_ASM101052v1_genomic_CDS_1176	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0233	AJKG01000012.1	99921	100853	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_3006	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0234	AJKG01000012.1	100890	102017	-	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3137	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0235	AJKG01000012.1	102152	103057	+	GCA_000825745.1_PAE221_genomic_CDS_1672	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0236	AJKG01000012.1	103205	103633	+	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4179	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0237	AJKG01000012.1	103966	105066	+	GCA_001706005.1_ASM170600v1_genomic_CDS_0079	1	shell	1	3	7
GCA_000258285.1_ASM25828v1_genomic_CDS_0238	AJKG01000012.1	105192	105431	+	GCA_000496325.1_MDRPA05_genomic_CDS_0892	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0239	AJKG01000012.1	105599	106675	-	GCA_000152525.1_ASM15252v1_genomic_CDS_1060	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0240	AJKG01000012.1	106867	107847	+	GCA_002025755.1_ASM202575v1_genomic_CDS_6231	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0241	AJKG01000012.1	107832	108629	-	GCA_000496325.1_MDRPA05_genomic_CDS_0889	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0242	AJKG01000012.1	108736	109782	-	GCA_001914085.1_ASM191408v1_genomic_CDS_4606	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0243	AJKG01000012.1	109944	111215	+	GCA_001007345.1_ASM100734v1_genomic_CDS_3699	1	shell	0	4	12
GCA_000258285.1_ASM25828v1_genomic_CDS_0244	AJKG01000012.1	111240	112469	+	GCA_000987945.1_ASM98794v1_genomic_CDS_2519	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0245	AJKG01000012.1	112502	113245	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2993	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0246	AJKG01000012.1	113242	113955	+	GCA_000258285.1_ASM25828v1_genomic_CDS_0246	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0247	AJKG01000012.1	113952	114893	+	GCA_000258285.1_ASM25828v1_genomic_CDS_0247	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0248	AJKG01000012.1	114961	115437	+	GCA_001010525.1_ASM101052v1_genomic_CDS_5920	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0249	AJKG01000012.1	115456	117228	-	GCA_001010525.1_ASM101052v1_genomic_CDS_5919	1	shell	0	3	6
GCA_000258285.1_ASM25828v1_genomic_CDS_0250	AJKG01000012.1	117399	117797	+	GCA_001010525.1_ASM101052v1_genomic_CDS_5918	1	shell	0	4	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0251	AJKG01000012.1	118202	118960	-	GCA_001010525.1_ASM101052v1_genomic_CDS_5917	1	shell	0	5	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0252	AJKG01000012.1	118945	119901	-	GCA_000572265.1_PA01_BK1_genomic_CDS_1456	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0253	AJKG01000012.1	119885	121360	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_2967	1	shell	0	3	8
GCA_000258285.1_ASM25828v1_genomic_CDS_0254	AJKG01000012.1	121507	122541	+	GCA_001045515.1_ASM104551v1_genomic_CDS_4538	1	shell	0	5	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0255	AJKG01000012.1	122690	123535	+	GCA_002088155.1_ASM208815v1_genomic_CDS_0155	1	shell	0	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0256	AJKG01000012.1	123537	124493	-	GCA_002088155.1_ASM208815v1_genomic_CDS_0156	1	shell	0	4	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0257	AJKG01000012.1	124490	124999	-	GCA_001007345.1_ASM100734v1_genomic_CDS_4390	1	shell	1	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0258	AJKG01000012.1	125102	126295	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1052	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0259	AJKG01000012.1	126282	127562	-	GCA_000987945.1_ASM98794v1_genomic_CDS_4670	1	shell	0	3	6
GCA_000258285.1_ASM25828v1_genomic_CDS_0260	AJKG01000012.1	127559	128638	-	GCA_002025755.1_ASM202575v1_genomic_CDS_6201	1	shell	1	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0261	AJKG01000012.1	128651	131302	-	GCA_001453465.1_WH-SGI-V-07639_genomic_CDS_1952	1	shell	2	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0262	AJKG01000012.1	131394	132242	-	GCA_000531435.1_PA38182_genomic_CDS_2266	1	shell	1	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0263	AJKG01000012.1	132226	132882	-	GCA_001036075.1_ASM103607v1_genomic_CDS_4432	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0264	AJKG01000012.1	132879	133781	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4148	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0265	AJKG01000012.1	133792	134301	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4147	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0266	AJKG01000012.1	134329	136161	-	GCA_000705215.1_RH_utaHolly_4_genomic_CDS_4146	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0267	AJKG01000012.1	136249	136743	-	GCA_001605875.1_ASM160587v1_genomic_CDS_6876	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0268	AJKG01000012.1	136869	137522	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0268	1	cloud	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0269	AJKG01000012.1	137724	138200	-	GCA_000412735.1_pagenome_genomic_CDS_3192	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0270	AJKG01000012.1	138333	138974	+	GCA_001036075.1_ASM103607v1_genomic_CDS_4426	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0271	AJKG01000012.1	138978	140228	+	GCA_001036075.1_ASM103607v1_genomic_CDS_4425	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0272	AJKG01000012.1	140384	141790	+	GCA_001045515.1_ASM104551v1_genomic_CDS_4525	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0273	AJKG01000012.1	142076	143950	+	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2965	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0274	AJKG01000012.1	143990	145894	+	GCA_001914085.1_ASM191408v1_genomic_CDS_4574	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0275	AJKG01000012.1	145931	146881	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0275	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0276	AJKG01000012.1	147347	147556	+	GCA_001605875.1_ASM160587v1_genomic_CDS_6886	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0277	AJKG01000012.1	147733	149394	+	GCA_001451445.1_WH-SGI-V-07422_genomic_CDS_0825	1	shell	0	2	6
GCA_000258285.1_ASM25828v1_genomic_CDS_0278	AJKG01000012.1	149787	152381	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_3159	1	shell	1	1	8
GCA_000258285.1_ASM25828v1_genomic_CDS_0279	AJKG01000012.1	152553	154661	-	GCA_000335395.3_ASM33539v3_genomic_CDS_0673	2	persistent	4	6	17
GCA_000258285.1_ASM25828v1_genomic_CDS_0280	AJKG01000012.1	154937	157579	+	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_2072	1	shell	2	1	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0281	AJKG01000012.1	157759	159483	+	GCA_001547575.1_ASM154757v1_genomic_CDS_0343	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0282	AJKG01000012.1	159527	160690	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3180	1	shell	0	2	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0283	AJKG01000012.1	160692	161360	+	GCA_000505825.1_P.aer_PK6_genomic_CDS_3000	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0284	AJKG01000012.1	161357	161995	+	GCA_001990445.1_ASM199044v1_genomic_CDS_4788	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0285	AJKG01000012.1	162144	163988	+	GCA_001914085.1_ASM191408v1_genomic_CDS_4563	1	shell	2	7	28
GCA_000258285.1_ASM25828v1_genomic_CDS_0286	AJKG01000012.1	163985	165040	+	GCA_001010525.1_ASM101052v1_genomic_CDS_0115	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0287	AJKG01000012.1	165060	166283	-	GCA_001007345.1_ASM100734v1_genomic_CDS_0382	1	shell	1	3	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0288	AJKG01000012.1	166486	167667	-	GCA_001045515.1_ASM104551v1_genomic_CDS_4506	1	shell	0	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0289	AJKG01000012.1	167813	169423	-	GCA_001605875.1_ASM160587v1_genomic_CDS_6605	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0290	AJKG01000012.1	169425	170441	-	GCA_001921095.1_TRN6622_genomic_CDS_5045	1	shell	1	2	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0291	AJKG01000012.1	170443	171516	-	GCA_001452885.1_WH-SGI-V-07252_genomic_CDS_1020	1	shell	0	3	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0292	AJKG01000012.1	171518	173326	-	GCA_000467675.1_PseVRFPA03_genomic_CDS_4866	1	shell	0	2	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0293	AJKG01000012.1	173330	176287	-	GCA_000399805.1_Pseudoaeru02_genomic_CDS_2942	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0294	AJKG01000012.1	176550	177452	-	GCA_000412735.1_pagenome_genomic_CDS_3222	1	shell	0	5	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0295	AJKG01000012.1	177563	178978	+	GCA_000496325.1_MDRPA05_genomic_CDS_1789	1	shell	0	4	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0296	AJKG01000012.1	178985	179872	-	GCA_001605875.1_ASM160587v1_genomic_CDS_6594	1	shell	0	3	2
GCA_000258285.1_ASM25828v1_genomic_CDS_0297	AJKG01000012.1	179987	180649	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2646	1	shell	0	4	4
GCA_000258285.1_ASM25828v1_genomic_CDS_0298	AJKG01000012.1	180689	181159	+	GCA_000705195.1_RH_uta_asm_3_0324_genomic_CDS_2645	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0299	AJKG01000012.1	181197	182150	-	GCA_000705155.1_RH_utaHolly_2_genomic_CDS_5487	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0300	AJKG01000012.1	182147	182653	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3016	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0301	AJKG01000012.1	182981	184975	+	GCA_000751715.1_HGAP_corrected_genomic_CDS_3135	1	shell	0	4	6
GCA_000258285.1_ASM25828v1_genomic_CDS_0302	AJKG01000012.1	185033	185329	-	GCA_001036075.1_ASM103607v1_genomic_CDS_0910	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0303	AJKG01000012.1	185456	185635	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_2049	1	shell	0	2	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0304	AJKG01000012.1	185917	186849	+	GCA_001914085.1_ASM191408v1_genomic_CDS_4545	1	shell	0	5	5
GCA_000258285.1_ASM25828v1_genomic_CDS_0305	AJKG01000012.1	186937	188289	+	GCA_001007345.1_ASM100734v1_genomic_CDS_2020	1	shell	0	3	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0306	AJKG01000012.1	188348	188608	+	GCA_000558345.1_MDR_VRFPA09_genomic_CDS_3195	1	shell	0	2	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0307	AJKG01000012.1	188783	190657	+	GCA_000258285.1_ASM25828v1_genomic_CDS_0307	1	shell	0	4	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0308	AJKG01000012.1	190815	191717	-	GCA_000531435.1_PA38182_genomic_CDS_2213	1	shell	1	1	0
GCA_000258285.1_ASM25828v1_genomic_CDS_0309	AJKG01000012.1	191838	193067	-	GCA_000258285.1_ASM25828v1_genomic_CDS_0309	1	persistent	1	4	11
GCA_000258285.1_ASM25828v1_genomic_CDS_0310	AJKG01000012.1	193555	194925	-	GCA_000751715.1_HGAP_corrected_genomic_CDS_3126	1	shell	2	0	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0311	AJKG01000012.1	195082	195429	-	GCA_000467065.1_ASM46706v1_genomic_CDS_1098	2	persistent	7	11	44
GCA_000258285.1_ASM25828v1_genomic_CDS_0312	AJKG01000014.1	875	2533	+	GCA_001454745.1_WH-SGI-V-07311_genomic_CDS_6052	1	shell	0	5	3
GCA_000258285.1_ASM25828v1_genomic_CDS_0313	AJKG01000014.1	2541	3215	-	GCA_001450625.1_WH-SGI-V-07185_genomic_CDS_2036	1	shell	0	3	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0314	AJKG01000014.1	3215	4123	-	GCA_001465155.1_ASM146515v1_genomic_CDS_1076	1	shell	0	4	1
GCA_000258285.1_ASM25828v1_genomic_CDS_0315	AJKG01000014.1	4258	5682	-	GCA_000505825.1_P.aer_PK6_genomic_CDS_3034	1	shell	0	2	1
